tool_name,tool_version,output_name,output_extension,output_edam_format
mothur_split_abund,1.39.5.0,rare_groups,mothur.groups,format_3475
mothur_split_abund,1.39.5.0,abund_names,mothur.names,format_3475
mothur_split_abund,1.39.5.0,rare_names,mothur.names,format_3475
mothur_split_abund,1.39.5.0,abund_count,mothur.count_table,format_3475
mothur_split_abund,1.39.5.0,rare_count,mothur.count_table,format_3475
mothur_split_abund,1.39.5.0,abund_accnos,mothur.accnos,format_3475
mothur_split_abund,1.39.5.0,rare_accnos,mothur.accnos,format_3475
mothur_chimera_slayer,1.39.5.0,logfile,txt,format_2330
mothur_chimera_slayer,1.39.5.0,slayer.chimeras,txt,format_2330
mothur_chimera_slayer,1.39.5.0,out_accnos,mothur.accnos,format_3475
mothur_get_otus,1.39.5.0,logfile,txt,format_2330
mothur_get_otus,1.39.5.0,list_out,mothur.list,format_2330
mothur_get_otus,1.39.5.0,shared_out,mothur.shared,format_2330
mothur_get_otus,1.39.5.0,constaxonomy_out,mothur.cons.taxonomy,format_3475
mothur_get_otus,1.39.5.0,otucorr_out,mothur.otu.corr,format_3475
mothur_get_otus,1.39.5.0,corraxes_out,mothur.axes,format_3475
mothur_mimarks_attributes,1.39.5.0,logfile,txt,format_2330
mothur_mimarks_attributes,1.39.5.0,source_out,txt,format_2330
mothur_filter_shared,1.39.5.0,logfile,txt,format_2330
mothur_summary_single,1.39.5.0,logfile,txt,format_2330
mothur_summary_single,1.39.5.0,subsample_summary,tabular,format_3475
mothur_summary_single,1.39.5.0,summary,tabular,format_3475
mothur_pre_cluster,1.39.5.0,logfile,txt,format_2330
mothur_pre_cluster,1.39.5.0,fasta_out,data,format_1915
mothur_pre_cluster,1.39.5.0,names_out,mothur.names,format_3475
mothur_pre_cluster,1.39.5.0,count_out,mothur.count_table,format_3475
mothur_sub_sample,1.39.5.0,logfile,txt,format_2330
mothur_sub_sample,1.39.5.0,fasta_out,data,format_1915
mothur_sub_sample,1.39.5.0,taxonomy_out,data,format_1915
mothur_sub_sample,1.39.5.0,sabund_out,mothur.sabund,format_2330
mothur_sub_sample,1.39.5.0,rabund_out,mothur.rabund,format_2330
mothur_sub_sample,1.39.5.0,names_out,mothur.names,format_3475
mothur_sub_sample,1.39.5.0,group_out,mothur.groups,format_3475
mothur_sub_sample,1.39.5.0,count_out,mothur.count_table,format_3475
mothur_get_oturep,1.39.5.0,logfile,txt,format_2330
mothur_chop_seqs,1.39.5.0,logfile,txt,format_2330
mothur_chop_seqs,1.39.5.0,out_fasta,data,format_1915
mothur_sffinfo,1.39.5.0,logfile,txt,format_2330
mothur_sffinfo,1.39.5.0,out_fasta,fasta,format_1929
mothur_sffinfo,1.39.5.0,out_qfile,qual454,format_3611
mothur_sffinfo,1.39.5.0,out_sfftxt,txt,format_2330
mothur_sffinfo,1.39.5.0,out_flow,mothur.sff.flow,format_3475
mothur_sffinfo,1.39.5.0,out_scrap,sff,format_3284
mothur_remove_otulabels,1.39.5.0,logfile,txt,format_2330
mothur_remove_otulabels,1.39.5.0,pick_out,data,format_1915
mothur_remove_otus,1.39.5.0,logfile,txt,format_2330
mothur_remove_otus,1.39.5.0,pick_out,data,format_1915
mothur_lefse,1.39.5.0,logfile,txt,format_2330
mothur_lefse,1.39.5.0,summary,tabular,format_3475
mothur_rarefaction_single,1.39.5.0,logfile,txt,format_2330
mothur_get_sabund,1.39.5.0,logfile,txt,format_2330
mothur_get_sabund,1.39.5.0,sabund,mothur.sabund,format_2330
mothur_get_label,1.39.5.0,logfile,txt,format_2330
mothur_get_label,1.39.5.0,labels_list,tabular,format_3475
mothur_unifrac_unweighted,1.39.5.0,logfile,txt,format_2330
mothur_unifrac_unweighted,1.39.5.0,summary,tabular,format_3475
mothur_unifrac_unweighted,1.39.5.0,dist,mothur.lower.dist,format_2330
mothur_unifrac_unweighted,1.39.5.0,unweighted,tabular,format_3475
mothur_unifrac_unweighted,1.39.5.0,ave_dist,mothur.lower.dist,format_2330
mothur_unifrac_unweighted,1.39.5.0,std_dist,mothur.lower.dist,format_2330
mothur_unifrac_unweighted,1.39.5.0,all_tree,mothur.tre,format_2330
mothur_unifrac_unweighted,1.39.5.0,cons_tree,mothur.tre,format_2330
mothur_cluster,1.39.5.0,logfile,txt,format_2330
mothur_cluster,1.39.5.0,rabund,mothur.rabund,format_2330
mothur_cluster,1.39.5.0,sabund,mothur.sabund,format_2330
mothur_cluster,1.39.5.0,otulist,mothur.list,format_2330
mothur_indicator,1.39.5.0,logfile,txt,format_2330
mothur_indicator,1.39.5.0,tree_out,mothur.tre,format_2330
mothur_indicator,1.39.5.0,summary,tabular,format_3475
mothur_get_dists,1.39.5.0,logfile,txt,format_2330
mothur_get_dists,1.39.5.0,pick_dist,data,format_1915
mothur_remove_rare,1.39.5.0,logfile,txt,format_2330
mothur_remove_rare,1.39.5.0,pick_otu,data,format_1915
mothur_remove_rare,1.39.5.0,pick_group,mothur.groups,format_3475
mothur_consensus_seqs,1.39.5.0,logfile,txt,format_2330
mothur_consensus_seqs,1.39.5.0,summary,tabular,format_3475
mothur_consensus_seqs,1.39.5.0,cons_fasta,mothur.align,format_1929
mothur_libshuff,1.39.5.0,logfile,txt,format_2330
mothur_libshuff,1.39.5.0,summary,tabular,format_3475
mothur_libshuff,1.39.5.0,coverage,tabular,format_3475
mothur_chimera_check,1.39.5.0,logfile,txt,format_2330
mothur_chimera_check,1.39.5.0,chimeracheck.chimeras,txt,format_2330
mothur_make_sra,1.39.5.0,logfile,txt,format_2330
mothur_make_sra,1.39.5.0,fasta_out,fasta,format_1929
mothur_make_sra,1.39.5.0,qual_out,qual,format_3606
mothur_make_sra,1.39.5.0,flow_out,mothur.sff.flow,format_3475
mothur_make_sra,1.39.5.0,scrap_sff,sff,format_3284
mothur_make_sra,1.39.5.0,submission_xml,xml,format_2332
mothur_chimera_bellerophon,1.39.5.0,logfile,txt,format_2330
mothur_chimera_bellerophon,1.39.5.0,bellerophon.chimeras,txt,format_2330
mothur_chimera_bellerophon,1.39.5.0,bellerophon.accnos,mothur.accnos,format_3475
mothur_make_group,1.39.5.0,logfile,txt,format_2330
mothur_make_group,1.39.5.0,output,mothur.groups,format_3475
mothur_remove_seqs,1.39.5.0,logfile,txt,format_2330
mothur_remove_seqs,1.39.5.0,fasta_out,data,format_1915
mothur_remove_seqs,1.39.5.0,fastq_out,data,format_1915
mothur_remove_seqs,1.39.5.0,count_out,data,format_1915
mothur_remove_seqs,1.39.5.0,qfile_out,data,format_1915
mothur_remove_seqs,1.39.5.0,name_out,mothur.names,format_3475
mothur_remove_seqs,1.39.5.0,group_out,mothur.groups,format_3475
mothur_remove_seqs,1.39.5.0,alignreport_out,mothur.align.report,format_3475
mothur_remove_seqs,1.39.5.0,list_out,mothur.list,format_2330
mothur_remove_seqs,1.39.5.0,taxonomy_out,mothur.seq.taxonomy,format_3475
mothur_trim_seqs,1.39.5.0,logfile,txt,format_2330
mothur_trim_seqs,1.39.5.0,trim_fasta,data,format_1915
mothur_trim_seqs,1.39.5.0,scrap_fasta,data,format_1915
mothur_trim_seqs,1.39.5.0,trim_names,mothur.names,format_3475
mothur_trim_seqs,1.39.5.0,scrap_names,mothur.names,format_3475
mothur_trim_seqs,1.39.5.0,trim_count,mothur.count_table,format_3475
mothur_trim_seqs,1.39.5.0,scrap_count,mothur.count_table,format_3475
mothur_trim_seqs,1.39.5.0,trim_qual,data,format_1915
mothur_trim_seqs,1.39.5.0,scrap_qual,data,format_1915
mothur_trim_seqs,1.39.5.0,groups_file,mothur.groups,format_3475
mothur_count_groups,1.39.5.0,logfile,txt,format_2330
mothur_count_groups,1.39.5.0,grp_count,tabular,format_3475
mothur_count_groups,1.39.5.0,summary,tabular,format_3475
mothur_seq_error,1.39.5.0,logfile,txt,format_2330
mothur_seq_error,1.39.5.0,summary_out,tabular,format_3475
mothur_seq_error,1.39.5.0,seq_out,fasta,format_1929
mothur_seq_error,1.39.5.0,seq_forward_out,tabular,format_3475
mothur_seq_error,1.39.5.0,seq_reverse_out,tabular,format_3475
mothur_seq_error,1.39.5.0,chimera_out,tabular,format_3475
mothur_seq_error,1.39.5.0,count_out,tabular,format_3475
mothur_seq_error,1.39.5.0,matrix_out,tabular,format_3475
mothur_seq_error,1.39.5.0,quality_out,tabular,format_3475
mothur_seq_error,1.39.5.0,qual_forward_out,tabular,format_3475
mothur_seq_error,1.39.5.0,qual_reverse_out,tabular,format_3475
mothur_seq_error,1.39.5.0,ref_query_out,mothur.align,format_1929
mothur_nmds,1.39.5.0,logfile,txt,format_2330
mothur_nmds,1.39.5.0,nmds_axes,mothur.axes,format_3475
mothur_nmds,1.39.5.0,nmds_iters,tabular,format_3475
mothur_nmds,1.39.5.0,nmds_stress,tabular,format_3475
mothur_dist_shared,1.39.5.0,logfile,txt,format_2330
mothur_align_seqs,1.39.5.0,logfile,txt,format_2330
mothur_align_seqs,1.39.5.0,out_align,mothur.align,format_1929
mothur_align_seqs,1.39.5.0,report,mothur.align.report,format_3475
mothur_align_seqs,1.39.5.0,flip_accnos,mothur.accnos,format_3475
mothur_merge_groups,1.39.5.0,logfile,txt,format_2330
mothur_merge_groups,1.39.5.0,merged_shared,mothur.shared,format_2330
mothur_merge_groups,1.39.5.0,merged_group,mothur.groups,format_3475
mothur_align_check,1.39.5.0,logfile,txt,format_2330
mothur_align_check,1.39.5.0,align.check,mothur.align.check,format_3475
mothur_metastats,1.39.5.0,logfile,txt,format_2330
mothur_otu_association,1.39.5.0,logfile,txt,format_2330
mothur_get_communitytype,1.39.5.0,logfile,txt,format_2330
mothur_get_communitytype,1.39.5.0,summary,tabular,format_3475
mothur_get_communitytype,1.39.5.0,design,tabular,format_3475
mothur_get_communitytype,1.39.5.0,parameters,tabular,format_3475
mothur_get_communitytype,1.39.5.0,fit,tabular,format_3475
mothur_list_otulabels,1.39.5.0,logfile,txt,format_2330
mothur_get_otulabels,1.39.5.0,logfile,txt,format_2330
mothur_get_otulabels,1.39.5.0,pick_out,data,format_1915
mothur_count_seqs,1.39.5.0,logfile,txt,format_2330
mothur_count_seqs,1.39.5.0,seq_count,mothur.count_table,format_3475
mothur_make_contigs,1.39.5.0,logfile,txt,format_2330
mothur_make_contigs,1.39.5.0,fasta,fasta,format_1929
mothur_make_contigs,1.39.5.0,qual,qual,format_3606
mothur_make_contigs,1.39.5.0,scrapfasta,fasta,format_1929
mothur_make_contigs,1.39.5.0,scrapqual,qual,format_3606
mothur_make_contigs,1.39.5.0,report,txt,format_2330
mothur_make_contigs,1.39.5.0,group,mothur.groups,format_3475
mothur_get_relabund,1.39.5.0,logfile,txt,format_2330
mothur_get_relabund,1.39.5.0,relabund,mothur.relabund,format_2330
mothur_sens_spec,1.39.5.0,logfile,txt,format_2330
mothur_sens_spec,1.39.5.0,sensspec,tabular,format_3475
mothur_fastq_info,1.39.5.0,logfile,txt,format_2330
mothur_fastq_info,1.39.5.0,fasta_out,fasta,format_1929
mothur_fastq_info,1.39.5.0,qfile_out,qual454,format_3611
mothur_fastq_info,1.39.5.0,fastq_scrap_out,fastq,format_1930
mothur_fastq_info,1.39.5.0,fasta_scrap_out,fasta,format_1929
mothur_fastq_info,1.39.5.0,qfile_scrap_out,qual454,format_3611
mothur_chimera_ccode,1.39.5.0,logfile,txt,format_2330
mothur_chimera_ccode,1.39.5.0,ccode.chimeras,txt,format_2330
mothur_chimera_ccode,1.39.5.0,ccode.accnos,mothur.accnos,format_3475
mothur_chimera_ccode,1.39.5.0,mapinfo,tabular,format_3475
mothur_create_database,1.39.5.0,logfile,txt,format_2330
mothur_create_database,1.39.5.0,database,tabular,format_3475
mothur_deunique_seqs,1.39.5.0,logfile,txt,format_2330
mothur_deunique_seqs,1.39.5.0,out_fasta,data,format_1915
mothur_deunique_seqs,1.39.5.0,groups_file,mothur.groups,format_3475
mothur_deunique_tree,1.39.5.0,logfile,txt,format_2330
mothur_deunique_tree,1.39.5.0,out_tree,data,format_1915
mothur_merge_taxsummary,1.39.5.0,logfile,txt,format_2330
mothur_merge_taxsummary,1.39.5.0,output,mothur.tax.summary,format_3475
mothur_summary_seqs,1.39.5.0,logfile,txt,format_2330
mothur_summary_seqs,1.39.5.0,out_summary,mothur.summary,format_3475
mothur_degap_seqs,1.39.5.0,logfile,txt,format_2330
mothur_degap_seqs,1.39.5.0,out_fasta,data,format_1915
mothur_get_sharedseqs,1.39.5.0,logfile,txt,format_2330
mothur_biom_info,1.39.5.0,logfile,txt,format_2330
mothur_biom_info,1.39.5.0,shared,mothur.shared,format_2330
mothur_biom_info,1.39.5.0,taxonomy,mothur.cons.taxonomy,format_3475
mothur_biom_info,1.39.5.0,tax.summary,mothur.tax.summary,format_3475
mothur_pairwise_seqs,1.39.5.0,logfile,txt,format_2330
mothur_pairwise_seqs,1.39.5.0,out_dist,mothur.pair.dist,format_3475
mothur_merge_count,1.39.5.0,logfile,txt,format_2330
mothur_merge_count,1.39.5.0,output,mothur.count_table,format_3475
mothur_unifrac_weighted,1.39.5.0,logfile,txt,format_2330
mothur_unifrac_weighted,1.39.5.0,summary,tabular,format_3475
mothur_unifrac_weighted,1.39.5.0,dist,mothur.lower.dist,format_2330
mothur_unifrac_weighted,1.39.5.0,weighted,tabular,format_3475
mothur_unifrac_weighted,1.39.5.0,ave_dist,mothur.lower.dist,format_2330
mothur_unifrac_weighted,1.39.5.0,std_dist,mothur.lower.dist,format_2330
mothur_unifrac_weighted,1.39.5.0,all_tree,mothur.tre,format_2330
mothur_unifrac_weighted,1.39.5.0,cons_tree,mothur.tre,format_2330
mothur_pcr_seqs,1.39.5.0,logfile,txt,format_2330
mothur_pcr_seqs,1.39.5.0,pcr_fasta,data,format_1915
mothur_pcr_seqs,1.39.5.0,scrap_fasta,data,format_1915
mothur_pcr_seqs,1.39.5.0,taxonomy_out,mothur.seq.taxonomy,format_3475
mothur_pcr_seqs,1.39.5.0,group_out,mothur.groups,format_3475
mothur_pcr_seqs,1.39.5.0,name_out,mothur.names,format_3475
mothur_pcr_seqs,1.39.5.0,accnos_out,mothur.accnos,format_3475
mothur_make_lookup,1.39.5.0,logfile,txt,format_2330
mothur_make_lookup,1.39.5.0,lookup_out,txt,format_2330
mothur_get_group,1.39.5.0,logfile,txt,format_2330
mothur_get_group,1.39.5.0,bootgroups,mothur.groups,format_3475
mothur_normalize_shared,1.39.5.0,logfile,txt,format_2330
mothur_taxonomy_to_krona,1.0,outputfile,tabular,format_3475
mothur_remove_groups,1.39.5.0,logfile,txt,format_2330
mothur_remove_groups,1.39.5.0,fasta_out,data,format_1915
mothur_remove_groups,1.39.5.0,group_out,mothur.groups,format_3475
mothur_remove_groups,1.39.5.0,count_out,mothur.count_table,format_3475
mothur_remove_groups,1.39.5.0,name_out,mothur.names,format_3475
mothur_remove_groups,1.39.5.0,taxonomy_out,mothur.seq.taxonomy,format_3475
mothur_remove_groups,1.39.5.0,phylip_out,data,format_1915
mothur_remove_groups,1.39.5.0,column_out,mothur.pair.dist,format_3475
mothur_chimera_perseus,1.39.5.0,logfile,txt,format_2330
mothur_chimera_perseus,1.39.5.0,out_chimeras,tabular,format_3475
mothur_chimera_perseus,1.39.5.0,out_accnos,mothur.accnos,format_3475
mothur_split_groups,1.39.5.0,logfile,txt,format_2330
mothur_classify_tree,1.39.5.0,logfile,txt,format_2330
mothur_classify_tree,1.39.5.0,out_tree,txt,format_2330
mothur_classify_tree,1.39.5.0,summary,tabular,format_3475
mothur_make_fastq,1.39.5.0,logfile,txt,format_2330
mothur_make_fastq,1.39.5.0,fastq,fasta,format_1929
mothur_pca,1.39.5.0,logfile,txt,format_2330
mothur_mantel,1.39.5.0,logfile,txt,format_2330
mothur_mantel,1.39.5.0,mantel,tabular,format_3475
mothur_summary_qual,1.39.5.0,logfile,txt,format_2330
mothur_summary_qual,1.39.5.0,out_summary,mothur.summary,format_3475
mothur_pcoa,1.39.5.0,logfile,txt,format_2330
mothur_pcoa,1.39.5.0,pcoa,mothur.axes,format_3475
mothur_pcoa,1.39.5.0,loadings,tabular,format_3475
mothur_rarefaction_shared,1.39.5.0,logfile,txt,format_2330
mothur_rarefaction_shared,1.39.5.0,rarefaction,tabular,format_3475
mothur_rarefaction_shared,1.39.5.0,rarefaction2,tabular,format_3475
mothur_rarefaction_shared,1.39.5.0,group_rarefaction,tabular,format_3475
mothur_summary_shared,1.39.5.0,logfile,txt,format_2330
mothur_summary_shared,1.39.5.0,summary,tabular,format_3475
mothur_bin_seqs,1.39.5.0,logfile,txt,format_2330
mothur_get_otulist,1.39.5.0,logfile,txt,format_2330
mothur_get_coremicrobiome,1.39.5.0,logfile,txt,format_2330
mothur_classify_otu,1.39.5.0,logfile,txt,format_2330
mothur_screen_seqs,1.39.5.0,logfile,txt,format_2330
mothur_screen_seqs,1.39.5.0,fasta_out,data,format_1915
mothur_screen_seqs,1.39.5.0,bad_accnos,mothur.accnos,format_3475
mothur_screen_seqs,1.39.5.0,qfile_out,data,format_1915
mothur_screen_seqs,1.39.5.0,names_out,mothur.names,format_3475
mothur_screen_seqs,1.39.5.0,groups_out,mothur.groups,format_3475
mothur_screen_seqs,1.39.5.0,alignreport_out,mothur.align.report,format_3475
mothur_screen_seqs,1.39.5.0,contigsreport_out,tabular,format_3475
mothur_screen_seqs,1.39.5.0,count_out,mothur.count_table,format_3475
mothur_shhh_seqs,1.39.5.0,logfile,txt,format_2330
mothur_shhh_seqs,1.39.5.0,shhh_fasta,data,format_1915
mothur_shhh_seqs,1.39.5.0,shhh_names,mothur.names,format_3475
mothur_shhh_seqs,1.39.5.0,shhh_map,txt,format_2330
mothur_cluster_split,1.39.5.0,logfile,txt,format_2330
mothur_cluster_split,1.39.5.0,rabund,mothur.rabund,format_2330
mothur_cluster_split,1.39.5.0,sabund,mothur.sabund,format_2330
mothur_cluster_split,1.39.5.0,otulist,mothur.list,format_2330
mothur_cluster_split,1.39.5.0,splitfile,txt,format_2330
mothur_cluster_split,1.39.5.0,sensspec,txt,format_2330
mothur_sort_seqs,1.39.5.0,logfile,txt,format_2330
mothur_sort_seqs,1.39.5.0,fasta_out,data,format_1915
mothur_sort_seqs,1.39.5.0,qfile_out,data,format_1915
mothur_sort_seqs,1.39.5.0,flow_out,data,format_1915
mothur_sort_seqs,1.39.5.0,group_out,data,format_1915
mothur_sort_seqs,1.39.5.0,name_out,data,format_1915
mothur_sort_seqs,1.39.5.0,taxonomy_out,data,format_1915
mothur_parsimony,1.39.5.0,logfile,txt,format_2330
mothur_parsimony,1.39.5.0,psummary,tabular,format_3475
mothur_parsimony,1.39.5.0,parsimony,tabular,format_3475
mothur_make_biom,1.39.5.0,logfile,txt,format_2330
mothur_get_mimarkspackage,1.39.5.0,logfile,txt,format_2330
mothur_get_mimarkspackage,1.39.5.0,package_out,tabular,format_3475
mothur_remove_dists,1.39.5.0,logfile,txt,format_2330
mothur_remove_dists,1.39.5.0,pick_dist,data,format_1915
mothur_cluster_fragments,1.39.5.0,logfile,txt,format_2330
mothur_cluster_fragments,1.39.5.0,out_fasta,data,format_1915
mothur_cluster_fragments,1.39.5.0,out_names,mothur.names,format_3475
mothur_reverse_seqs,1.39.5.0,logfile,txt,format_2330
mothur_reverse_seqs,1.39.5.0,out_fasta,data,format_1915
mothur_make_lefse,1.39.5.0,logfile,txt,format_2330
mothur_make_lefse,1.39.5.0,lefse_out,tabular,format_3475
mothur_chimera_uchime,1.39.5.0,logfile,txt,format_2330
mothur_chimera_uchime,1.39.5.0,uchime.chimeras,txt,format_2330
mothur_chimera_uchime,1.39.5.0,out_accnos,mothur.accnos,format_3475
mothur_chimera_uchime,1.39.5.0,out_alns,txt,format_2330
mothur_chimera_uchime,1.39.5.0,out_count,mothur.count_table,format_3475
mothur_cluster_classic,1.39.5.0,logfile,txt,format_2330
mothur_cluster_classic,1.39.5.0,rabund,mothur.rabund,format_2330
mothur_cluster_classic,1.39.5.0,sabund,mothur.sabund,format_2330
mothur_cluster_classic,1.39.5.0,otulist,mothur.list,format_2330
mothur_classify_seqs,1.39.5.0,logfile,txt,format_2330
mothur_classify_seqs,1.39.5.0,taxonomy_out,mothur.seq.taxonomy,format_3475
mothur_classify_seqs,1.39.5.0,tax_summary,mothur.tax.summary,format_3475
mothur_classify_seqs,1.39.5.0,tree_sum,tabular,format_3475
mothur_make_shared,1.39.5.0,logfile,txt,format_2330
mothur_make_shared,1.39.5.0,shared,mothur.shared,format_2330
mothur_make_shared,1.39.5.0,groupout,mothur.groups,format_3475
mothur_filter_seqs,1.39.5.0,logfile,txt,format_2330
mothur_filter_seqs,1.39.5.0,out_filter,mothur.filter,format_2330
mothur_filter_seqs,1.39.5.0,filteredfasta,fasta,format_1929
mothur_merge_sfffiles,1.39.5.0,logfile,txt,format_2330
mothur_merge_sfffiles,1.39.5.0,output,sff,format_3284
mothur_amova,1.39.5.0,logfile,txt,format_2330
mothur_amova,1.39.5.0,amova,tabular,format_3475
mothur_get_seqs,1.39.5.0,logfile,txt,format_2330
mothur_get_seqs,1.39.5.0,fasta_out,data,format_1915
mothur_get_seqs,1.39.5.0,fastq_out,data,format_1915
mothur_get_seqs,1.39.5.0,count_out,data,format_1915
mothur_get_seqs,1.39.5.0,qfile_out,data,format_1915
mothur_get_seqs,1.39.5.0,name_out,mothur.names,format_3475
mothur_get_seqs,1.39.5.0,group_out,mothur.groups,format_3475
mothur_get_seqs,1.39.5.0,alignreport_out,mothur.align.report,format_3475
mothur_get_seqs,1.39.5.0,list_out,mothur.list,format_2330
mothur_get_seqs,1.39.5.0,taxonomy_out,mothur.seq.taxonomy,format_3475
mothur_phylotype,1.39.5.0,logfile,txt,format_2330
mothur_phylotype,1.39.5.0,rabund,mothur.rabund,format_2330
mothur_phylotype,1.39.5.0,sabund,mothur.sabund,format_2330
mothur_phylotype,1.39.5.0,otulist,mothur.list,format_2330
